trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
32,control,10.0,20,1,692.4028396606445,692.3997402191162,1149,1
33,control,11.0,20,1,199.9528408050537,692.3236846923828,1258,1
34,control,12.0,20,0,1693.1242942810059,1693.120002746582,989,1
35,control,13.0,20,1,792.0770645141602,792.0761108398438,1124,1
36,control,14.0,20,0,2506.9780349731445,2506.974935531616,1286,1
37,control,15.0,20,1,879.6548843383789,879.6541690826416,1010,1
38,control,16.0,20,1,790.5938625335693,790.590763092041,897,1
39,control,17.0,20,1,725.0030040740967,724.9970436096191,1188,1
40,control,18.0,20,1,200.24991035461426,1210.5669975280762,910,1
41,control,19.0,20,0,99.00593757629395,991.4131164550781,1221,1
42,control,20.0,20,1,881.382942199707,881.3819885253906,1045,1
43,control,21.0,20,1,683.5241317749023,683.5229396820068,1216,1
44,control,22.0,20,1,724.6170043945312,724.6160507202148,833,1
45,control,23.0,20,1,1505.9900283813477,1505.9900283813477,866,1
46,control,24.0,20,1,682.4030876159668,682.4021339416504,1177,1
47,control,25.0,20,1,891.6113376617432,891.6101455688477,1305,1
48,control,26.0,20,1,880.1209926605225,880.120038986206,1432,1
49,control,27.0,20,1,791.6748523712158,791.6688919067383,874,1
50,control,28.0,20,1,1617.3551082611084,1617.3498630523682,1098,1
51,control,29.0,23,1,791.9070720672607,791.9061183929443,1420,1
52,control,30.0,20,1,690.3448104858398,690.3378963470459,1031,1
53,control,5.0,17,1,814.0771389007568,814.0759468078613,1273,1
54,control,6.0,17,1,98.86717796325684,593.6849117279053,1454,1
55,control,7.0,17,0,1672.7190017700195,1672.7180480957031,804,1
56,control,8.0,17,1,495.6831932067871,495.6800937652588,1235,1
57,control,9.0,17,1,700.4857063293457,700.4857063293457,1105,1
58,control,10.0,17,1,197.48568534851074,891.9916152954102,1487,1
59,control,11.0,17,1,1011.9271278381348,1011.9259357452393,1342,1
60,control,12.0,23,1,101.56607627868652,2016.2980556488037,1372,1
61,control,13.0,17,1,98.4499454498291,693.0959224700928,1293,1
62,control,14.0,23,0,97.72706031799316,1485.1181507110596,1170,1
63,control,15.0,17,1,1090.7020568847656,1090.6999111175537,1483,1
64,control,16.0,17,1,1279.2441844940186,1279.2420387268066,990,1
65,control,17.0,17,1,759.4318389892578,759.429931640625,1367,1
66,control,18.0,17,1,724.7071266174316,724.7059345245361,1075,1
67,control,19.0,23,1,889.8658752441406,889.8649215698242,1077,1
68,control,20.0,17,1,593.250036239624,593.2490825653076,1230,1
69,control,21.0,17,1,879.8632621765137,879.8611164093018,856,1
70,control,22.0,17,1,1021.2936401367188,1021.2910175323486,808,1
71,control,23.0,17,1,889.7809982299805,889.7769451141357,1242,1
72,control,24.0,17,1,2704.024076461792,2704.0209770202637,1391,1
73,control,25.0,17,1,980.4890155792236,980.4880619049072,972,1
74,control,26.0,17,1,989.9969100952148,989.9938106536865,1110,1
75,control,27.0,17,1,881.0551166534424,881.0539245605469,1195,1
76,control,28.0,17,1,800.4360198974609,800.4319667816162,918,1
77,control,29.0,23,1,912.5900268554688,912.5890731811523,853,1
78,control,30.0,17,1,791.2960052490234,791.2919521331787,1244,1
79,control,5.0,17,1,100.84104537963867,782.1340560913086,1038,1
80,control,6.0,17,1,99.17092323303223,693.15505027771,816,1
81,control,7.0,20,1,393.92614364624023,780.9090614318848,809,1
82,control,8.0,17,1,985.6410026550293,985.6400489807129,1196,1
83,control,9.0,17,1,131.17194175720215,724.7250080108643,936,1
84,control,10.0,17,1,98.5250473022461,878.9181709289551,1220,1
85,control,11.0,17,1,780.4360389709473,780.4350852966309,972,1
86,control,12.0,23,1,890.1829719543457,890.1808261871338,1304,1
87,control,13.0,17,1,780.2879810333252,780.2870273590088,1422,1
88,control,14.0,26,1,791.4829254150391,791.4819717407227,1398,1
89,control,15.0,17,1,881.2310695648193,881.2291622161865,1275,1
90,control,16.0,17,1,715.3711318969727,715.3689861297607,1322,1
91,control,17.0,17,1,813.1630420684814,813.1623268127441,841,1
92,control,18.0,17,1,684.2081546783447,684.2069625854492,876,1
93,control,19.0,23,1,582.5850963592529,582.5839042663574,869,1
94,control,20.0,17,1,1427.8640747070312,1427.8600215911865,1401,1
95,control,21.0,17,1,789.5989418029785,789.592981338501,1442,1
96,control,22.0,17,1,591.1600589752197,591.1550521850586,1080,1
97,control,23.0,17,1,791.8410301208496,791.8400764465332,807,1
98,control,24.0,17,1,616.3098812103271,616.3089275360107,1136,1
99,control,25.0,17,1,978.7089824676514,978.708028793335,1380,1
100,control,26.0,17,1,791.1679744720459,791.1581993103027,1438,1
101,control,27.0,17,1,691.0059452056885,691.0033226013184,980,1
102,control,28.0,17,1,781.0511589050293,781.0502052307129,1426,1
103,control,29.0,20,0,5125.964164733887,5125.959873199463,1217,1
104,control,30.0,17,1,792.9081916809082,792.9022312164307,1081,1
105,control,5.0,14,1,97.50986099243164,889.8358345031738,898,1
106,control,6.0,14,1,97.98026084899902,689.3131732940674,1074,1
107,control,7.0,20,1,99.00307655334473,891.2429809570312,1456,1
108,control,8.0,14,1,198.5180377960205,692.5132274627686,886,1
109,control,9.0,14,0,197.71909713745117,1407.2840213775635,925,1
110,control,10.0,14,1,198.33803176879883,693.2158470153809,1234,1
111,control,11.0,14,1,604.3539047241211,604.34889793396,1122,1
112,control,12.0,21,1,583.1029415130615,583.1022262573242,1451,1
113,control,13.0,14,1,582.7898979187012,582.7887058258057,1056,1
114,control,14.0,26,1,781.6798686981201,781.6789150238037,948,1
115,control,15.0,14,1,681.3912391662598,681.3890933990479,1133,1
116,control,16.0,14,1,978.4677028656006,978.4667491912842,1087,1
117,control,17.0,14,1,2409.97314453125,2409.9700450897217,1376,1
118,control,18.0,14,1,494.5080280303955,494.5049285888672,923,1
119,control,19.0,21,1,801.0580539703369,801.0501861572266,1211,1
120,control,20.0,14,1,726.3259887695312,726.3197898864746,817,1
121,control,21.0,14,1,881.34765625,881.3467025756836,931,1
122,control,22.0,14,1,690.6239986419678,690.6208992004395,1459,1
123,control,23.0,14,1,1024.352788925171,1024.3487358093262,956,1
124,control,24.0,14,1,681.9868087768555,681.9860935211182,1243,1
125,control,25.0,14,1,593.4619903564453,593.461275100708,1366,1
126,control,26.0,14,1,692.6150321960449,692.6088333129883,1264,1
127,control,27.0,14,1,693.1641101837158,693.1581497192383,1135,1
128,control,28.0,14,1,691.0560131072998,691.0221576690674,932,1
129,control,29.0,23,1,782.6769351959229,782.6759815216064,964,1
130,control,30.0,14,1,702.5809288024902,702.5759220123291,904,1
131,control,5.0,14,1,99.38573837280273,690.1569366455078,1186,1
132,control,6.0,14,1,98.68884086608887,593.674898147583,1010,1
133,control,7.0,18,1,614.8500442504883,614.8488521575928,1421,1
134,control,8.0,14,1,89.6139144897461,781.0530662536621,1404,1
135,control,9.0,17,1,197.59726524353027,1000.8292198181152,1397,1
136,control,10.0,14,1,99.1671085357666,604.2041778564453,1145,1
137,control,11.0,14,1,789.7858619689941,789.7810935974121,999,1
138,control,12.0,21,1,624.8500347137451,624.8459815979004,1435,1
139,control,13.0,14,1,1899.3310928344727,1899.3299007415771,900,1
140,control,14.0,24,1,2179.7728538513184,2179.7637939453125,908,1
141,control,15.0,14,1,790.8971309661865,790.8961772918701,1209,1
142,control,16.0,14,1,692.5370693206787,692.5308704376221,1116,1
143,control,17.0,14,1,723.0589389801025,723.0572700500488,893,1
144,control,18.0,14,1,616.3272857666016,616.3263320922852,831,1
145,control,19.0,21,1,725.7428169250488,725.7390022277832,870,1
146,control,20.0,14,1,997.9248046875,997.9138374328613,877,1
147,control,21.0,14,1,593.8751697540283,593.8711166381836,1377,1
148,control,22.0,14,1,892.0331001281738,892.0290470123291,857,1
149,control,23.0,14,1,603.4059524536133,603.3990383148193,1075,1
150,control,24.0,14,1,595.3552722930908,595.350980758667,983,1
151,control,25.0,14,1,1032.7610969543457,1032.754898071289,1254,1
152,control,26.0,14,1,791.144847869873,791.1429405212402,1082,1
153,control,27.0,14,1,581.7842483520508,581.7830562591553,1115,1
154,control,28.0,14,1,593.8148498535156,593.8119888305664,1154,1
155,control,29.0,23,1,691.9331550598145,691.9281482696533,1497,1
156,control,30.0,14,1,915.7350063323975,915.734052658081,930,1
157,control,5.0,11,1,98.88315200805664,792.0541763305664,1001,1
158,control,6.0,11,1,95.84188461303711,780.6398868560791,1347,1
159,control,7.0,18,1,879.2920112609863,879.2898654937744,1276,1
160,control,8.0,11,1,681.6210746765137,681.6191673278809,990,1
161,control,9.0,17,1,484.95006561279297,484.94791984558105,1027,1
162,control,10.0,11,1,881.3769817352295,881.3760280609131,1319,1
163,control,11.0,11,1,879.2440891265869,879.2431354522705,1034,1
164,control,12.0,20,1,879.295825958252,879.2939186096191,1211,1
165,control,13.0,11,1,725.7490158081055,725.7449626922607,825,1
166,control,14.0,24,1,525.4073143005371,525.4051685333252,998,1
167,control,15.0,11,1,813.7891292572021,813.7881755828857,1216,1
168,control,16.0,11,1,792.0382022857666,792.0372486114502,1193,1
169,control,17.0,11,1,684.614896774292,684.6137046813965,1153,1
170,control,18.0,11,1,890.6800746917725,890.6781673431396,1420,1
171,control,19.0,20,1,802.2592067718506,802.2541999816895,1427,1
172,control,20.0,11,1,816.7018890380859,816.7018890380859,1022,1
173,control,21.0,11,1,722.0861911773682,722.0809459686279,1106,1
174,control,22.0,11,1,692.7282810211182,692.7261352539062,1294,1
175,control,23.0,11,1,780.0679206848145,780.0672054290771,935,1
176,control,24.0,11,1,584.1617584228516,584.1608047485352,804,1
177,control,25.0,11,1,691.7297840118408,691.7288303375244,1416,1
178,control,26.0,11,1,978.2841205596924,978.283166885376,995,1
179,control,27.0,11,1,1089.5023345947266,1089.4992351531982,1191,1
180,control,28.0,11,1,1179.4989109039307,1179.4967651367188,1305,1
181,control,29.0,21,1,681.2999248504639,681.2989711761475,922,1
182,control,30.0,11,0,1022.162914276123,1022.1602916717529,1309,1
183,control,5.0,11,1,98.38509559631348,790.4341220855713,1468,1
184,control,6.0,11,1,992.5577640533447,992.5565719604492,1001,1
185,control,7.0,17,1,790.5762195587158,790.571928024292,1065,1
186,control,8.0,11,1,879.8530101776123,879.8511028289795,933,1
187,control,9.0,15,1,526.6430377960205,526.6430377960205,1408,1
188,control,10.0,11,1,98.16575050354004,515.1939392089844,991,1
189,control,11.0,11,1,100.84819793701172,1012.2830867767334,1439,1
190,control,12.0,20,1,494.7371482849121,494.7361946105957,1468,1
191,control,13.0,11,1,714.1752243041992,714.1742706298828,1091,1
192,control,14.0,23,1,98.85597229003906,510.8821392059326,1421,1
193,control,15.0,11,1,527.5812149047852,527.5750160217285,1495,1
194,control,16.0,11,1,889.2550468444824,889.2450332641602,1368,1
195,control,17.0,11,1,90.34585952758789,882.0590972900391,1237,1
196,control,18.0,11,1,682.7540397644043,682.7528476715088,1265,1
197,control,19.0,20,1,494.68088150024414,494.67992782592773,1345,1
198,control,20.0,11,1,980.5521965026855,980.5512428283691,1218,1
199,control,21.0,11,1,692.0638084411621,692.0559406280518,1121,1
200,control,22.0,11,1,682.9872131347656,682.9860210418701,1447,1
201,control,23.0,11,1,699.9669075012207,699.9638080596924,935,1
202,control,24.0,11,1,692.047119140625,692.040205001831,1021,1
203,control,25.0,11,1,689.716100692749,689.7099018096924,1320,1
204,control,26.0,11,1,593.433141708374,593.4321880340576,1388,1
205,control,27.0,11,1,1120.9521293640137,1120.9499835968018,888,1
206,control,28.0,11,1,1020.8749771118164,1020.8709239959717,1223,1
207,control,29.0,21,1,723.2258319854736,723.222017288208,1056,1
208,control,30.0,14,1,630.4361820220947,630.4340362548828,1001,1
209,control,5.0,8,1,98.6478328704834,394.93489265441895,945,1
210,control,6.0,8,1,100.830078125,725.1231670379639,1187,1
211,control,7.0,17,1,99.21097755432129,727.6113033294678,1342,1
212,control,8.0,8,1,193.3891773223877,688.2839202880859,1046,1
213,control,9.0,15,1,792.9730415344238,792.9701805114746,1008,1
214,control,10.0,8,1,781.8789482116699,781.8779945373535,1199,1
215,control,11.0,8,1,99.90191459655762,1275.8190631866455,821,1
216,control,12.0,18,1,96.79102897644043,890.388011932373,1456,1
217,control,13.0,8,1,594.5618152618408,594.5589542388916,983,1
218,control,14.0,23,1,602.5638580322266,602.5569438934326,1449,1
219,control,15.0,8,1,493.5891628265381,493.5872554779053,1218,1
220,control,16.0,8,1,692.4889087677002,692.4879550933838,983,1
221,control,17.0,8,0,624.3488788604736,624.3457794189453,1310,1
222,control,18.0,8,1,693.2942867279053,693.2859420776367,1333,1
223,control,19.0,18,1,681.5001964569092,681.4990043640137,869,1
224,control,20.0,8,1,683.8071346282959,683.8059425354004,994,1
225,control,21.0,8,1,901.0868072509766,901.0839462280273,822,1
226,control,22.0,8,0,1416.822910308838,1416.8179035186768,1400,1
227,control,23.0,8,1,592.987060546875,592.980146408081,1051,1
228,control,24.0,8,1,691.6589736938477,691.6530132293701,802,1
229,control,25.0,8,1,900.1553058624268,900.1491069793701,1166,1
230,control,26.0,8,1,594.6109294891357,594.6018695831299,1410,1
231,control,27.0,8,1,593.8880443572998,593.8820838928223,1214,1
232,control,28.0,8,1,691.6050910949707,691.5912628173828,944,1
233,control,29.0,20,1,691.3158893585205,691.3118362426758,1095,1
234,control,30.0,14,1,601.9308567047119,601.9268035888672,1110,1
235,control,5.0,8,1,90.75522422790527,722.2731113433838,1282,1
236,control,6.0,8,1,100.11792182922363,494.1599369049072,994,1
237,control,7.0,15,1,98.87003898620605,406.36491775512695,949,1
238,control,8.0,8,0,98.61493110656738,1614.621877670288,1200,1
239,control,9.0,14,1,98.83809089660645,494.6911334991455,1023,1
240,control,10.0,8,1,1298.473834991455,1298.4707355499268,1010,1
241,control,11.0,8,1,592.7798748016357,592.771053314209,1102,1
242,control,12.0,18,1,528.7680625915527,528.7618637084961,1014,1
243,control,13.0,8,1,704.0011882781982,703.998327255249,1148,1
244,control,14.0,21,1,990.0679588317871,990.0619983673096,877,1
245,control,15.0,8,1,98.44493865966797,891.6530609130859,829,1
246,control,16.0,8,1,98.18792343139648,780.5047035217285,869,1
247,control,17.0,11,1,793.7099933624268,793.705940246582,1350,1
248,control,18.0,8,1,593.8458442687988,593.8389301300049,1048,1
249,control,19.0,18,1,98.97208213806152,900.7370471954346,1145,1
250,control,20.0,8,0,1579.7429084777832,1579.7398090362549,1146,1
251,control,21.0,8,1,880.7389736175537,880.7389736175537,1088,1
252,control,22.0,11,1,923.1908321380615,923.1817722320557,1418,1
253,control,23.0,8,1,723.635196685791,723.6311435699463,1170,1
254,control,24.0,8,1,637.0470523834229,637.0439529418945,1172,1
255,control,25.0,8,1,723.0780124664307,723.0749130249023,1498,1
256,control,26.0,8,1,484.8442077636719,484.84206199645996,1241,1
257,control,27.0,8,0,1086.3399505615234,1086.3380432128906,870,1
258,control,28.0,8,1,691.6158199310303,691.6089057922363,1333,1
259,control,29.0,20,1,724.5798110961914,724.5728969573975,1410,1
260,control,30.0,12,1,593.559980392456,593.5590267181396,1353,1
261,control,5.0,5,1,199.89299774169922,683.2869052886963,1356,1
262,control,6.0,5,1,889.3158435821533,889.3129825592041,815,1
263,control,7.0,15,1,99.25317764282227,624.1879463195801,1096,1
264,control,8.0,11,1,626.0678768157959,626.060962677002,1296,1
265,control,9.0,14,1,1475.2180576324463,1475.2168655395508,1245,1
266,control,10.0,5,1,100.15702247619629,691.5767192840576,1034,1
267,control,11.0,5,0,1474.6971130371094,1474.696159362793,1373,1
268,control,12.0,17,1,725.6057262420654,725.604772567749,1433,1
269,control,13.0,5,1,682.319164276123,682.3182106018066,1480,1
270,control,14.0,21,1,683.6550235748291,683.6550235748291,1201,1
271,control,15.0,5,1,890.0430202484131,890.0430202484131,1422,1
272,control,16.0,5,1,1088.56201171875,1088.5591506958008,1276,1
273,control,17.0,11,1,592.3440456390381,592.3361778259277,1194,1
274,control,18.0,5,0,1418.0951118469238,1418.0901050567627,1274,1
275,control,19.0,17,1,582.237958908081,582.2370052337646,1198,1
276,control,20.0,11,1,692.4018859863281,692.3990249633789,1397,1
277,control,21.0,5,0,1275.9249210357666,1275.9239673614502,873,1
278,control,22.0,11,1,724.4791984558105,724.4729995727539,1462,1
279,control,23.0,5,1,1021.6512680053711,1021.6403007507324,866,1
280,control,24.0,5,1,1076.6150951385498,1076.612949371338,1278,1
281,control,25.0,5,1,889.1289234161377,889.1279697418213,1152,1
282,control,26.0,5,1,2109.992742538452,2109.985828399658,1243,1
283,control,27.0,11,1,780.858039855957,780.8570861816406,1135,1
284,control,28.0,5,0,791.3720607757568,791.3699150085449,1268,1
285,control,29.0,18,0,1118.6702251434326,1118.6630725860596,804,1
286,control,30.0,12,1,879.9140453338623,879.9128532409668,1413,1
287,control,5.0,5,1,197.5090503692627,692.0480728149414,1011,1
288,control,6.0,5,1,294.99197006225586,682.0518970489502,1087,1
289,control,7.0,14,0,187.08181381225586,2373.6250400543213,1026,1
290,control,8.0,11,1,583.9290618896484,583.928108215332,1129,1
291,control,9.0,12,1,99.86090660095215,692.847728729248,1185,1
292,control,10.0,5,1,822.9331970214844,822.9250907897949,1382,1
293,control,11.0,8,1,692.3263072967529,692.3191547393799,1282,1
294,control,12.0,17,1,690.3538703918457,690.3510093688965,901,1
295,control,13.0,5,1,1088.109016418457,1088.1059169769287,1119,1
296,control,14.0,20,1,98.91200065612793,604.0170192718506,846,1
297,control,15.0,5,1,99.26867485046387,1021.704912185669,929,1
298,control,16.0,5,0,1079.0929794311523,1079.092025756836,1144,1
299,control,17.0,9,1,592.8661823272705,592.8561687469482,1208,1
300,control,18.0,8,1,1088.493824005127,1088.4900093078613,926,1
301,control,19.0,17,1,690.0711059570312,690.0689601898193,986,1
302,control,20.0,11,1,692.0514106750488,692.0483112335205,1422,1
303,control,21.0,8,1,900.6109237670898,900.6059169769287,1411,1
304,control,22.0,9,1,879.4448375701904,879.443883895874,1494,1
305,control,23.0,5,1,827.2740840911865,827.2719383239746,1492,1
306,control,24.0,5,1,978.3422946929932,978.3413410186768,974,1
307,control,25.0,5,0,1231.0261726379395,1231.0190200805664,912,1
308,control,26.0,5,0,691.8079853057861,691.8048858642578,1395,1
309,control,27.0,11,1,1098.6878871917725,1098.6809730529785,1172,1
310,control,28.0,8,1,978.0550003051758,978.0540466308594,1358,1
311,control,29.0,20,1,694.3690776824951,694.3662166595459,1254,1
312,control,30.0,11,1,1011.6329193115234,1011.6329193115234,1011,1
313,control,5.0,2,0,100.45123100280762,1879.8751831054688,819,1
314,control,6.0,2,0,1308.9051246643066,1308.9039325714111,1271,1
315,control,7.0,15,1,97.23281860351562,779.9758911132812,1412,1
316,control,8.0,9,1,98.31905364990234,890.4008865356445,1361,1
317,control,9.0,12,1,98.39010238647461,493.99495124816895,1139,1
318,control,10.0,2,1,1278.6931991577148,1278.691291809082,1393,1
319,control,11.0,8,1,488.1010055541992,488.1000518798828,1115,1
320,control,12.0,15,1,694.3731307983398,694.3700313568115,1099,1
321,control,13.0,2,1,690.9151077270508,690.9129619598389,1351,1
322,control,14.0,20,1,723.2251167297363,723.2210636138916,967,1
323,control,15.0,2,0,930.6628704071045,930.6597709655762,951,1
324,control,16.0,8,1,683.61496925354,683.6140155792236,1223,1
325,control,17.0,9,1,889.6498680114746,889.6379470825195,1013,1
326,control,18.0,8,1,702.9707431793213,702.9650211334229,1090,1
327,control,19.0,15,1,781.4309597015381,781.4300060272217,1432,1
328,control,20.0,9,1,880.6319236755371,880.6309700012207,1288,1
329,control,21.0,8,0,790.2960777282715,790.2898788452148,1360,1
330,control,22.0,9,1,881.2501430511475,881.249189376831,1004,1
331,control,23.0,2,0,881.1051845550537,881.1042308807373,1103,1
332,control,24.0,2,1,791.2211418151855,791.2189960479736,1038,1
333,control,25.0,8,1,888.8590335845947,888.8530731201172,1284,1
334,control,26.0,8,1,923.8331317901611,923.8290786743164,1050,1
335,control,27.0,9,1,624.5467662811279,624.5450973510742,1079,1
336,control,28.0,8,1,682.6581954956055,682.65700340271,1021,1
337,control,29.0,20,1,683.8700771331787,683.8679313659668,862,1
338,control,30.0,11,1,691.6837692260742,691.6768550872803,1031,1
339,control,5.0,5,1,99.08008575439453,901.8819332122803,979,1
340,control,6.0,5,1,98.59013557434082,593.5027599334717,894,1
341,control,7.0,15,1,101.34196281433105,484.20000076293945,1424,1
342,control,8.0,9,1,100.4941463470459,584.8021507263184,1421,1
343,control,9.0,11,1,495.2108860015869,495.2051639556885,981,1
344,control,10.0,2,0,781.8889617919922,781.8880081176758,1188,1
345,control,11.0,6,1,497.6339340209961,497.62773513793945,1162,1
346,control,12.0,15,1,900.8040428161621,900.7949829101562,892,1
347,control,13.0,2,1,395.611047744751,395.5991268157959,937,1
348,control,14.0,18,1,601.848840713501,601.8459796905518,899,1
349,control,15.0,5,1,593.6477184295654,593.646764755249,1122,1
350,control,16.0,8,1,694.6070194244385,694.6032047271729,991,1
351,control,17.0,8,1,592.8142070770264,592.8020477294922,1065,1
352,control,18.0,6,1,595.1800346374512,595.1790809631348,1140,1
353,control,19.0,15,1,782.2389602661133,782.2380065917969,933,1
354,control,20.0,9,1,593.4720039367676,593.4600830078125,1498,1
355,control,21.0,9,1,581.3510417938232,581.3500881195068,1401,1
356,control,22.0,8,1,723.7899303436279,723.7861156463623,1215,1
357,control,23.0,5,0,823.4460353851318,823.4400749206543,991,1
358,control,24.0,2,0,923.3880043029785,923.3870506286621,843,1
359,control,25.0,8,1,696.9389915466309,696.936845779419,1450,1
360,control,26.0,8,0,1077.8229236602783,1077.821969985962,947,1
361,control,27.0,9,1,879.6212673187256,879.6191215515137,998,1
362,control,28.0,6,0,880.669355392456,880.6672096252441,872,1
363,control,29.0,19,0,693.1760311126709,693.173885345459,1019,1
364,control,30.0,9,0,690.4900074005127,690.4878616333008,1469,1
365,control,5.0,5,1,99.03502464294434,799.8099327087402,1146,1
366,control,6.0,5,1,98.87504577636719,495.0220584869385,1108,1
367,control,7.0,14,1,197.2827911376953,792.3939228057861,1262,1
368,control,8.0,8,1,100.85463523864746,594.700813293457,1180,1
369,control,9.0,11,1,99.49588775634766,591.5918350219727,1049,1
370,control,10.0,5,1,594.4488048553467,594.4468975067139,865,1
371,control,11.0,6,1,593.0178165435791,593.0149555206299,1396,1
372,control,12.0,14,1,494.3878650665283,494.3869113922119,1322,1
373,control,13.0,1,0,901.6168117523193,901.6149044036865,941,1
374,control,14.0,18,1,485.28099060058594,485.28003692626953,1223,1
375,control,15.0,5,1,780.7459831237793,780.7450294494629,1349,1
376,control,16.0,6,1,882.7548027038574,882.7540874481201,845,1
377,control,17.0,8,1,1208.5776329040527,1208.5769176483154,818,1
378,control,18.0,6,1,792.3593521118164,792.3552989959717,1138,1
379,control,19.0,14,1,681.2098026275635,681.2088489532471,1186,1
380,control,20.0,8,1,694.7662830352783,694.7591304779053,1145,1
381,control,21.0,9,1,634.7119808197021,634.7060203552246,1230,1
382,control,22.0,8,1,692.8730010986328,692.8720474243164,1416,1
383,control,23.0,8,0,890.1708126068115,890.1607990264893,1318,1
384,control,24.0,5,1,681.9379329681396,681.9369792938232,1228,1
385,control,25.0,6,1,979.4588088989258,979.4578552246094,1269,1
386,control,26.0,9,1,682.4119091033936,682.4109554290771,1178,1
387,control,27.0,8,0,891.120195388794,891.1149501800537,958,1
388,control,28.0,8,1,978.7440299987793,978.7430763244629,1001,1
389,control,29.0,20,1,890.855073928833,890.8522129058838,901,1
390,control,30.0,11,1,879.7421455383301,879.7411918640137,1314,1
1,quadbright,5.0,20,1,100.08907318115234,3695.8701610565186,1207,1
2,quadbright,6.0,20,0,329.50592041015625,329.50305938720703,1106,1
3,quadbright,7.0,20,1,98.86717796325684,1616.5549755096436,1416,1
4,quadbright,8.0,20,1,207.93390274047852,1295.682668685913,809,1
5,quadbright,9.0,20,1,207.93485641479492,2911.760091781616,1345,1
6,quadbright,10.0,20,1,1118.1607246398926,1118.1559562683105,1023,1
7,quadbright,11.0,20,1,880.5840015411377,880.5830478668213,1427,1
8,quadbright,12.0,20,1,195.3258514404297,987.6279830932617,1362,1
9,quadbright,13.0,20,1,4827.6050090789795,4827.598810195923,925,1
10,quadbright,14.0,20,0,200.47593116760254,2476.367235183716,839,1
11,quadbright,15.0,20,1,1098.8941192626953,1098.8900661468506,1378,1
12,quadbright,16.0,20,1,98.94609451293945,1396.0890769958496,889,1
13,quadbright,17.0,20,1,300.46606063842773,2120.695114135742,1486,1
14,quadbright,18.0,20,1,1121.3929653167725,1121.387004852295,986,1
15,quadbright,19.0,20,1,685.7750415802002,685.7740879058838,1010,1
16,quadbright,20.0,20,1,987.4680042266846,987.4670505523682,861,1
17,quadbright,21.0,20,1,832.2298526763916,832.226037979126,947,1
18,quadbright,22.0,20,1,783.3542823791504,783.3530902862549,1070,1
19,quadbright,23.0,20,1,897.3591327667236,897.3510265350342,1077,1
20,quadbright,24.0,20,1,881.0157775878906,881.0150623321533,1050,1
21,quadbright,25.0,20,1,1013.5581493377686,1013.556957244873,896,1
22,quadbright,26.0,20,1,2707.329034805298,2707.326889038086,843,1
23,quadbright,27.0,20,1,898.8101482391357,898.7991809844971,1403,1
24,quadbright,28.0,20,1,990.0548458099365,990.0527000427246,932,1
25,quadbright,29.0,20,0,1098.724126815796,1098.7193584442139,1251,1
26,quadbright,30.0,20,1,1010.2829933166504,1010.2810859680176,825,1
27,quadbright,5.0,20,1,99.2269515991211,794.0528392791748,1227,1
28,quadbright,6.0,23,1,99.88808631896973,880.5060386657715,952,1
29,quadbright,7.0,20,1,297.0421314239502,792.6721572875977,1374,1
30,quadbright,8.0,20,1,791.7890548706055,791.78786277771,1031,1
